row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn,tenure
9605,560-49-6611,A,15638774,Female,40,Member,719,1,0,Sports and travel,1,2.279,45.58,47.859,9.8,0,46
9606,210-74-9613,C,15711687,Male,41,Normal,434,0,1,Fashion accessories,4,19.452,97.26,408.492,6.8,0,71
9607,220-28-1851,A,15634375,Female,36,Normal,710,0,0,Home and lifestyle,2,3.473,34.73,72.933,9.7,0,66
9608,857-67-9057,B,15658693,Female,60,Normal,827,0,1,Electronic accessories,10,11.475,22.95,240.975,8.2,0,25
9609,664-14-2882,C,15688128,Male,34,Member,542,0,1,Home and lifestyle,5,2.6325,10.53,55.2825,5.8,0,18
9610,136-08-6195,A,15694129,Female,28,Normal,569,1,0,Home and lifestyle,8,27.984,69.96,587.664,6.4,1,13
9611,720-72-2436,A,15628008,Female,29,Normal,781,0,0,Food and beverages,4,13.304,66.52,279.384,6.9,0,65
9612,299-46-1805,B,15631603,Male,32,Member,813,1,1,Sports and travel,6,28.116,93.72,590.436,4.5,0,60
9613,376-56-3573,C,15797910,Male,51,Normal,775,1,1,Fashion accessories,4,19.084,95.42,400.764,6.4,0,15
9614,285-68-5083,C,15593250,Female,29,Member,640,1,0,Sports and travel,3,3.711,24.74,77.931,10,0,72
9615,817-69-8206,B,15612087,Male,45,Normal,671,0,1,Electronic accessories,9,44.8785,99.73,942.4485,6.5,0,30
9616,188-55-0967,B,15678374,Female,59,Member,666,1,1,Health and beauty,10,33.235,66.47,697.935,5,0,42
9617,131-15-8856,C,15782096,Female,36,Member,616,1,1,Food and beverages,8,29.008,72.52,609.168,4,1,71
9618,871-39-9221,C,15706557,Female,52,Normal,626,1,0,Electronic accessories,6,3.735,12.45,78.435,4.1,1,1
9619,320-49-6392,C,15625461,Female,45,Normal,613,1,1,Electronic accessories,1,1.512,30.24,31.752,8.4,0,39
9620,210-57-1719,B,15763063,Female,25,Normal,685,1,0,Health and beauty,9,26.208,58.24,550.368,9.7,0,35
9621,679-22-6530,B,15693947,Female,19,Normal,614,1,0,Sports and travel,2,4.062,40.62,85.302,4.1,0,53
9622,598-06-7312,B,15811036,Male,46,Member,565,0,1,Fashion accessories,1,4.5675,91.35,95.9175,6.8,0,1
9623,728-88-7867,C,15646366,Male,41,Member,521,0,1,Home and lifestyle,4,15.106,75.53,317.226,8.3,0,31
9624,725-32-9708,B,15657829,Male,30,Member,806,1,0,Fashion accessories,4,13.742,68.71,288.582,4.1,1,48
9625,662-72-2873,A,15689294,Male,44,Normal,705,1,0,Food and beverages,5,10.235,40.94,214.935,9.9,0,30
9626,182-52-7000,A,15638788,Male,32,Member,550,1,1,Sports and travel,4,5.408,27.04,113.568,6.9,0,10
9627,189-98-2939,C,15796569,Female,44,Normal,831,0,1,Fashion accessories,9,35.3475,78.55,742.2975,7.2,0,12
9628,321-49-7382,B,15744529,Male,63,Member,510,1,1,Sports and travel,1,4.4155,88.31,92.7255,5.2,0,57
9629,537-72-0426,C,15577751,Male,30,Member,759,0,0,Fashion accessories,10,35.495,70.99,745.395,5.7,0,58
9630,430-02-3888,B,15582149,Female,34,Normal,850,1,1,Electronic accessories,6,13.806,46.02,289.926,7.1,0,37
9631,584-86-7256,C,15569098,Male,44,Member,627,0,0,Sports and travel,7,12.096,34.56,254.016,7.3,1,44
9632,382-03-4532,A,15700654,Male,44,Member,617,1,0,Health and beauty,1,0.9165,18.33,19.2465,4.3,0,27
9633,347-72-6115,B,15735849,Female,26,Member,617,0,1,Sports and travel,7,31.759,90.74,666.939,6.2,0,8
9634,318-81-2368,C,15678626,Female,31,Normal,538,0,0,Electronic accessories,1,2.31,46.2,48.51,6.3,0,3
9635,299-46-1805,B,15643966,Male,45,Member,616,0,1,Sports and travel,6,28.116,93.72,590.436,4.5,0,25
9636,286-01-5402,A,15602034,Female,34,Normal,697,1,0,Sports and travel,7,14.0805,40.23,295.6905,9.6,0,57
9637,815-11-1168,A,15682773,Female,38,Member,781,1,0,Food and beverages,5,24.945,99.78,523.845,5.4,0,12
9638,162-48-8011,A,15619087,Male,53,Member,762,1,1,Food and beverages,5,11.1475,44.59,234.0975,8.5,0,62
9639,359-90-3665,B,15729019,Male,34,Member,602,1,0,Fashion accessories,4,3.616,18.08,75.936,9.5,0,65
9640,549-23-9016,C,15672012,Female,41,Member,773,1,0,Food and beverages,2,1.487,14.87,31.227,8.9,1,71
9641,153-58-4872,C,15642468,Male,42,Member,697,0,0,Food and beverages,4,14.978,74.89,314.538,4.2,0,21
9642,339-12-4827,B,15752026,Male,58,Member,691,0,1,Fashion accessories,1,3.698,73.96,77.658,5,1,71
9643,498-41-1961,B,15655229,Female,35,Normal,850,0,1,Health and beauty,5,16.67,66.68,350.07,7.6,0,7
9644,325-90-8763,C,15783526,Male,36,Member,589,1,1,Electronic accessories,10,23.285,46.57,488.985,7.6,0,72
9645,735-06-4124,C,15636700,Male,39,Normal,701,0,1,Food and beverages,1,2.4305,48.61,51.0405,4.4,0,1
9646,139-20-0155,B,15748589,Female,30,Member,736,1,0,Electronic accessories,10,20.15,40.3,423.15,7,0,72
9647,361-85-2571,A,15737404,Male,31,Normal,731,1,1,Sports and travel,5,22.37,89.48,469.77,7.4,0,64
9648,458-41-1477,C,15723827,Male,30,Normal,683,0,0,Health and beauty,6,13.878,46.26,291.438,9.5,0,72
9649,191-10-6171,B,15813113,Female,56,Normal,795,1,0,Fashion accessories,7,13.867,39.62,291.207,7.5,1,29
9650,778-71-5554,C,15604551,Female,35,Member,732,1,0,Fashion accessories,1,0.7715,15.43,16.2015,6.1,0,13
9651,534-53-3526,A,15641416,Female,61,Normal,732,1,1,Sports and travel,4,18.952,94.76,397.992,7.8,1,31
9652,228-96-1411,C,15570417,Male,35,Member,579,1,0,Food and beverages,8,39.48,98.7,829.08,7.6,0,1
9653,800-09-8606,A,15786739,Male,37,Member,669,1,1,Home and lifestyle,5,21.8425,87.37,458.6925,6.6,0,7
9654,883-69-1285,B,15763415,Male,41,Member,567,1,1,Fashion accessories,2,4.992,49.92,104.832,7,0,61
9655,689-05-1884,A,15715394,Male,35,Member,613,0,1,Health and beauty,10,24.315,48.63,510.615,8.8,0,39
9656,642-32-2990,A,15804052,Male,23,Normal,710,1,1,Food and beverages,10,5.48,10.96,115.08,6,0,10
9657,382-25-8917,C,15771942,Female,46,Normal,528,1,0,Fashion accessories,6,12.624,42.08,265.104,8.9,1,14
9658,324-92-3863,A,15566543,Male,44,Member,573,1,0,Electronic accessories,2,2.089,20.89,43.869,9.8,0,1
9659,699-01-4164,C,15678058,Male,38,Normal,584,1,0,Health and beauty,4,8.3,41.5,174.3,8.2,0,67
9660,730-61-8757,B,15574331,Female,62,Member,593,0,1,Health and beauty,4,10.226,51.13,214.746,4,1,72
9661,291-21-5991,B,15773890,Male,22,Member,733,1,1,Health and beauty,5,15.3225,61.29,321.7725,7,0,6
9662,423-80-0988,C,15636396,Female,35,Normal,627,0,1,Sports and travel,2,7.64,76.4,160.44,6.5,0,1
9663,145-94-9061,B,15635939,Female,39,Normal,458,1,0,Food and beverages,5,22.09,88.36,463.89,9.6,0,25
9664,434-83-9547,C,15675842,Male,26,Member,656,1,0,Food and beverages,8,15.388,38.47,323.148,7.7,0,33
9665,201-63-8275,C,15788367,Male,44,Member,487,1,1,Sports and travel,7,23.7965,67.99,499.7265,5.7,0,18
9666,423-80-0988,C,15680772,Female,36,Normal,721,1,1,Sports and travel,2,7.64,76.4,160.44,6.5,0,71
9667,642-61-4706,B,15611105,Male,35,Member,799,0,1,Food and beverages,2,9.34,93.4,196.14,5.5,0,28
9668,633-91-1052,A,15612064,Male,33,Normal,474,1,0,Home and lifestyle,2,1.203,12.03,25.263,5.1,1,2
9669,187-83-5490,A,15641312,Male,36,Member,615,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,1,17
9670,420-97-3340,A,15751297,Male,36,Normal,732,1,0,Food and beverages,3,10.752,71.68,225.792,9.2,0,56
9671,400-45-1220,B,15611729,Male,39,Normal,703,1,1,Health and beauty,10,6.75,13.5,141.75,4.8,1,60
9672,875-46-5808,B,15657778,Male,33,Member,657,0,0,Health and beauty,10,12.95,25.9,271.95,8.7,0,33
9673,226-34-0034,B,15701206,Male,44,Normal,566,1,0,Electronic accessories,4,2.756,13.78,57.876,9,0,1
9674,438-01-4015,B,15635197,Male,26,Member,640,1,1,Sports and travel,4,9.898,49.49,207.858,6.6,0,2
9675,354-39-5160,A,15610156,Male,40,Member,637,0,1,Home and lifestyle,6,10.326,34.42,216.846,9.8,0,63
9676,451-28-5717,C,15648898,Female,27,Member,560,1,1,Home and lifestyle,6,24.951,83.17,523.971,7.3,0,7
9677,468-01-2051,B,15697625,Male,37,Normal,791,1,0,Food and beverages,7,21.728,62.08,456.288,5.4,0,55
9678,287-21-9091,A,15802570,Female,45,Normal,811,1,1,Home and lifestyle,9,33.6015,74.67,705.6315,9.4,0,65
9679,642-61-4706,B,15805104,Female,73,Member,743,0,1,Food and beverages,2,9.34,93.4,196.14,5.5,0,1
9680,130-67-4723,A,15725698,Female,35,Member,520,1,1,Food and beverages,6,14.55,48.5,305.55,9.4,0,63
9681,633-09-3463,C,15612108,Male,52,Normal,625,1,1,Electronic accessories,3,7.1475,47.65,150.0975,9.5,0,70
9682,643-38-7867,A,15723706,Female,33,Normal,573,1,0,Home and lifestyle,1,4.897,97.94,102.837,6.9,0,36
9683,289-65-5721,B,15566660,Female,41,Normal,670,1,0,Fashion accessories,2,8.137,81.37,170.877,6.5,0,52
9684,396-90-2219,B,15671345,Female,42,Normal,531,0,0,Electronic accessories,8,5.984,14.96,125.664,8.6,0,22
9685,460-35-4390,A,15613017,Male,32,Normal,586,1,0,Home and lifestyle,3,4.602,30.68,96.642,9.1,0,22
9686,471-41-2823,C,15701972,Male,35,Normal,684,1,1,Food and beverages,2,9.979,99.79,209.559,8,0,5
9687,313-66-9943,B,15706463,Female,36,Member,597,1,1,Food and beverages,3,4.3725,29.15,91.8225,7.3,0,47
9688,200-16-5952,C,15602934,Female,33,Member,452,1,0,Food and beverages,2,6.565,65.65,137.865,6,0,33
9689,394-41-0748,C,15801152,Female,39,Member,553,1,0,Fashion accessories,9,24.3315,54.07,510.9615,9.5,0,18
9690,375-72-3056,B,15754537,Male,40,Normal,748,0,0,Sports and travel,3,9.459,63.06,198.639,7,0,1
9691,562-12-5430,A,15684316,Male,43,Member,532,0,0,Fashion accessories,3,13.2225,88.15,277.6725,7.9,1,56
9692,195-06-0432,A,15644934,Male,26,Member,466,1,0,Home and lifestyle,3,12.1515,81.01,255.1815,9.3,0,2
9693,848-95-6252,C,15785654,Male,45,Member,727,1,1,Home and lifestyle,1,4.3135,86.27,90.5835,7,1,35
9694,125-45-2293,A,15627395,Male,41,Normal,643,1,1,Fashion accessories,6,29.73,99.1,624.33,4.2,0,64
9695,727-02-1313,A,15624781,Female,34,Member,672,1,1,Food and beverages,1,1.592,31.84,33.432,7.7,0,15
9696,620-02-2046,C,15686743,Male,29,Normal,790,1,1,Home and lifestyle,2,6.94,69.4,145.74,9,0,24
9697,154-87-7367,C,15653762,Female,39,Normal,501,0,0,Home and lifestyle,8,26.104,65.26,548.184,6.3,0,1
9698,750-67-8428,A,15691111,Female,42,Member,648,1,0,Health and beauty,7,26.1415,74.69,548.9715,9.1,0,70
9699,594-34-4444,A,15783883,Female,38,Normal,753,1,0,Electronic accessories,1,4.858,97.16,102.018,7.2,1,1
9700,139-32-4183,A,15704378,Male,37,Member,655,1,1,Sports and travel,9,43.866,97.48,921.186,7.4,0,4
9701,728-88-7867,C,15775741,Female,28,Member,608,1,1,Home and lifestyle,4,15.106,75.53,317.226,8.3,0,39
9702,794-42-3736,B,15649858,Male,37,Normal,469,1,1,Food and beverages,2,3.333,33.33,69.993,6.4,0,29
9703,339-38-9982,B,15586931,Male,39,Member,694,1,1,Fashion accessories,2,5.986,59.86,125.706,6.7,0,14
9704,324-92-3863,A,15676117,Male,44,Member,603,1,0,Electronic accessories,2,2.089,20.89,43.869,9.8,0,61
9705,618-34-8551,A,15795586,Male,35,Normal,478,1,0,Sports and travel,2,9.318,93.18,195.678,8.5,0,13
9706,373-73-7910,A,15802088,Female,22,Normal,521,1,1,Sports and travel,7,30.2085,86.31,634.3785,5.3,0,66
9707,745-74-0715,A,15570192,Female,40,Normal,608,0,0,Electronic accessories,2,5.803,58.03,121.863,8.8,0,2
9708,729-09-9681,A,15628600,Female,31,Member,807,1,1,Home and lifestyle,6,7.773,25.91,163.233,8.7,0,59
9709,668-90-8900,A,15748432,Female,32,Normal,746,1,1,Home and lifestyle,7,32.7915,93.69,688.6215,4.5,0,62
9710,485-30-8700,A,15806956,Male,30,Normal,746,0,0,Sports and travel,5,8.315,33.26,174.615,4.2,1,33
9711,565-80-5980,C,15565714,Male,47,Member,601,0,1,Home and lifestyle,4,9.476,47.38,198.996,7.1,0,66
9712,676-39-6028,A,15603156,Female,33,Member,571,1,0,Electronic accessories,5,16.11,64.44,338.31,6.6,0,72
9713,394-30-3170,B,15636658,Male,36,Member,596,1,1,Sports and travel,8,35.372,88.43,742.812,4.3,0,1
9714,732-04-5373,B,15719302,Female,50,Member,765,1,1,Home and lifestyle,4,9.294,46.47,195.174,7,1,19
9715,291-32-1427,B,15611644,Male,73,Member,627,0,1,Fashion accessories,5,5.485,21.94,115.185,5.3,0,51
9716,577-34-7579,C,15628420,Male,33,Member,660,0,0,Food and beverages,9,22.7205,50.49,477.1305,5.4,0,63
9717,881-41-7302,C,15693382,Male,31,Normal,828,0,1,Fashion accessories,1,3.2495,64.99,68.2395,4.5,0,27
9718,106-35-6779,A,15577078,Male,38,Member,539,1,1,Home and lifestyle,2,4.434,44.34,93.114,5.8,1,22
9719,234-36-2483,B,15757867,Female,30,Normal,570,1,0,Health and beauty,6,17.277,57.59,362.817,5.1,1,4
9720,651-88-7328,A,15768530,Female,27,Normal,554,1,1,Fashion accessories,9,29.583,65.74,621.243,7.7,0,42
9721,794-32-2436,B,15579820,Male,38,Member,704,1,0,Electronic accessories,2,5.567,55.67,116.907,6,0,29
9722,873-14-6353,A,15746341,Male,40,Member,630,1,1,Food and beverages,7,8.687,24.82,182.427,7.1,0,4
9723,262-47-2794,B,15810075,Female,39,Member,648,1,1,Home and lifestyle,8,28.744,71.86,603.624,6.2,1,30
9724,541-89-9860,C,15755521,Female,48,Member,660,0,1,Fashion accessories,3,12.072,80.48,253.512,8.1,1,4
9725,631-34-1880,C,15663817,Male,46,Member,713,1,1,Food and beverages,3,3.6465,24.31,76.5765,4.3,0,71
9726,592-34-6155,C,15726087,Female,62,Normal,592,1,1,Food and beverages,4,6.354,31.77,133.434,6.2,0,46
9727,873-51-0671,A,15663770,Male,38,Member,802,1,1,Sports and travel,7,7.693,21.98,161.553,5.1,0,4
9728,759-29-9521,A,15776558,Male,31,Member,673,0,1,Fashion accessories,9,22.032,48.96,462.672,8,0,7
9729,451-73-2711,C,15730810,Male,44,Normal,613,1,1,Food and beverages,1,4.2415,84.83,89.0715,8.8,0,69
9730,707-32-7409,B,15694381,Male,51,Member,631,1,0,Sports and travel,4,19.108,95.54,401.268,4.5,0,72
9731,333-23-2632,A,15703923,Male,41,Member,744,1,1,Health and beauty,7,3.528,10.08,74.088,4.2,0,19
9732,226-31-3081,C,15606887,Female,30,Normal,775,1,0,Electronic accessories,5,3.82,15.28,80.22,9.6,1,28
9733,788-07-8452,C,15762543,Female,32,Member,711,1,0,Home and lifestyle,7,8.484,24.24,178.164,9.4,0,5
9734,266-20-6657,C,15791045,Female,38,Member,568,0,1,Food and beverages,7,19.264,55.04,404.544,5.2,0,72
9735,324-92-3863,A,15668472,Female,24,Member,705,0,0,Electronic accessories,2,2.089,20.89,43.869,9.8,0,8
9736,374-38-5555,B,15802118,Male,41,Normal,664,1,1,Fashion accessories,5,15.9275,63.71,334.4775,8.5,0,7
9737,796-32-9050,A,15650018,Female,43,Normal,681,0,0,Food and beverages,6,15.384,51.28,323.064,6.5,0,22
9738,361-85-2571,A,15697035,Female,31,Normal,740,0,0,Sports and travel,5,22.37,89.48,469.77,7.4,0,72
9739,740-22-2500,C,15716186,Female,38,Normal,586,1,0,Electronic accessories,3,12.6075,84.05,264.7575,9.8,0,8
9740,416-13-5917,C,15654577,Male,54,Normal,549,1,0,Food and beverages,5,24.2575,97.03,509.4075,9.3,1,52
9741,609-81-8548,A,15619892,Male,18,Member,644,1,0,Home and lifestyle,6,11.232,37.44,235.872,5.9,0,68
9742,595-86-2894,C,15677371,Female,30,Member,629,1,0,Fashion accessories,4,19.396,96.98,407.316,9.4,0,71
9743,358-88-9262,C,15761453,Male,42,Member,667,1,0,Food and beverages,6,26.244,87.48,551.124,5.1,0,2
9744,354-25-5821,B,15687946,Female,61,Member,556,1,1,Sports and travel,6,20.736,69.12,435.456,5.6,0,34
9745,166-19-2553,A,15766686,Female,39,Member,659,1,0,Sports and travel,6,26.718,89.06,561.078,9.9,0,35
9746,409-33-9708,A,15590828,Male,42,Normal,782,1,0,Fashion accessories,2,9.848,98.48,206.808,9.2,0,61
9747,809-69-9497,A,15709780,Female,37,Normal,667,1,1,Home and lifestyle,10,22.84,45.68,479.64,5.7,0,1
9748,440-59-5691,C,15631339,Male,28,Member,791,1,0,Health and beauty,7,13.0025,37.15,273.0525,7.7,0,1
9749,120-06-4233,C,15812197,Male,38,Normal,850,0,0,Electronic accessories,6,9.183,30.61,192.843,9.3,0,53
9750,825-94-5922,B,15651627,Male,39,Normal,628,1,1,Sports and travel,2,2.531,25.31,53.151,7.2,1,72
9751,642-32-2990,A,15774857,Female,27,Normal,460,1,0,Food and beverages,10,5.48,10.96,115.08,6,1,2
9752,372-62-5264,C,15721585,Male,29,Normal,628,0,1,Food and beverages,9,23.67,52.6,497.07,7.6,0,3
9753,333-73-7901,C,15581479,Male,30,Normal,523,1,1,Health and beauty,8,21.968,54.92,461.328,7.6,0,13
9754,560-49-6611,A,15679587,Female,34,Member,666,1,1,Sports and travel,1,2.279,45.58,47.859,9.8,0,41
9755,221-25-5073,A,15659656,Male,35,Normal,849,0,0,Food and beverages,4,14.932,74.66,313.572,8.5,0,24
9756,145-94-9061,B,15761168,Female,38,Normal,478,1,0,Food and beverages,5,22.09,88.36,463.89,9.6,1,28
9757,399-46-5918,C,15659807,Male,41,Normal,657,1,1,Electronic accessories,8,34.392,85.98,722.232,8.2,0,8
9758,384-59-6655,A,15686999,Female,40,Member,556,1,0,Food and beverages,9,44.397,98.66,932.337,8.4,0,1
9759,732-67-5346,A,15742009,Male,58,Normal,489,1,1,Food and beverages,5,3.4475,13.79,72.3975,7.8,0,54
9760,575-30-8091,A,15765518,Female,51,Normal,643,1,0,Sports and travel,8,29,72.5,609,9.2,1,41
9761,756-49-0168,A,15765846,Female,31,Member,820,1,0,Fashion accessories,1,0.985,19.7,20.685,9.5,0,19
9762,660-29-7083,C,15616367,Male,39,Normal,581,0,0,Electronic accessories,10,27.935,55.87,586.635,5.8,1,72
9763,146-09-5432,A,15810944,Female,35,Member,586,1,0,Food and beverages,9,15.768,35.04,331.128,4.6,0,62
9764,582-52-8065,B,15651740,Female,30,Normal,525,0,1,Fashion accessories,9,24.4395,54.31,513.2295,8.9,0,56
9765,746-04-1077,B,15762268,Female,41,Member,666,1,0,Food and beverages,10,42.315,84.63,888.615,9,0,15
9766,200-40-6154,B,15799042,Male,38,Member,611,1,1,Home and lifestyle,6,19.773,65.91,415.233,5.7,0,10
9767,188-55-0967,B,15658768,Female,49,Member,547,0,0,Health and beauty,10,33.235,66.47,697.935,5,1,32
9768,541-89-9860,C,15588406,Female,37,Member,574,1,0,Fashion accessories,3,12.072,80.48,253.512,8.1,0,21
9769,526-86-8552,C,15690182,Male,37,Member,635,1,0,Home and lifestyle,10,10.91,21.82,229.11,7.1,1,62
9770,565-80-5980,C,15642709,Female,30,Member,474,0,0,Home and lifestyle,4,9.476,47.38,198.996,7.1,0,2
9771,176-64-7711,B,15659098,Male,30,Normal,669,0,0,Food and beverages,3,4.848,32.32,101.808,4.3,0,27
9772,778-89-7974,C,15741633,Male,32,Normal,566,1,1,Health and beauty,6,21.063,70.21,442.323,7.4,0,5
9773,382-25-8917,C,15578251,Male,37,Normal,644,1,0,Fashion accessories,6,12.624,42.08,265.104,8.9,0,25
9774,351-62-0822,B,15685654,Male,66,Member,514,1,1,Fashion accessories,4,2.896,14.48,60.816,4.5,0,2
9775,211-05-0490,C,15723654,Male,25,Member,773,1,0,Electronic accessories,5,12.98,51.92,272.58,7.5,0,49
9776,197-77-7132,B,15662098,Male,41,Member,650,0,0,Electronic accessories,8,36.624,91.56,769.104,6,1,63
9777,764-44-8999,B,15679738,Female,35,Normal,527,1,0,Health and beauty,2,1.476,14.76,30.996,4.3,1,4
9778,237-44-6163,A,15720713,Female,29,Normal,850,1,1,Electronic accessories,8,4.224,10.56,88.704,7.6,0,1
9779,364-33-8584,B,15662337,Female,50,Member,744,0,1,Food and beverages,5,4.4075,17.63,92.5575,8.5,1,11
9780,725-67-2480,B,15800229,Male,40,Member,695,0,1,Fashion accessories,6,17.625,58.75,370.125,5.9,0,52
9781,490-29-1201,A,15778287,Male,35,Normal,622,1,1,Sports and travel,1,0.767,15.34,16.107,6.5,0,60
9782,834-45-5519,B,15574352,Male,43,Normal,850,1,1,Electronic accessories,4,8.6,43,180.6,7.6,0,64
9783,606-80-4905,C,15804602,Male,30,Member,772,0,0,Sports and travel,6,5.745,19.15,120.645,6.8,0,43
9784,787-15-1757,C,15719779,Male,25,Member,645,1,0,Health and beauty,4,8.814,44.07,185.094,8.4,0,61
9785,227-03-5010,A,15745232,Female,39,Member,759,1,1,Home and lifestyle,8,21.036,52.59,441.756,8.5,0,1
9786,340-66-0321,A,15753362,Male,60,Member,748,1,1,Electronic accessories,4,7.272,36.36,152.712,7.6,0,5
9787,301-81-8610,B,15622834,Female,35,Member,678,1,0,Fashion accessories,8,10.168,25.42,213.528,6.7,0,66
9788,388-76-2555,B,15596397,Female,48,Normal,814,1,1,Sports and travel,6,4.107,13.69,86.247,6.3,0,67
9789,707-32-7409,B,15815295,Female,38,Member,662,1,0,Sports and travel,4,19.108,95.54,401.268,4.5,0,42
9790,843-73-4724,A,15679663,Female,36,Normal,488,1,0,Fashion accessories,1,3.705,74.1,77.805,9.2,0,1
9791,647-50-1224,A,15633840,Male,20,Normal,781,1,1,Fashion accessories,10,14.71,29.42,308.91,8.9,0,31
9792,101-81-4070,C,15620936,Male,32,Member,787,1,1,Health and beauty,2,6.282,62.82,131.922,4.9,0,7
9793,534-01-4457,A,15658852,Male,38,Normal,676,1,1,Food and beverages,6,24.513,81.71,514.773,8,0,4
9794,263-87-5680,C,15652400,Male,56,Member,667,0,1,Home and lifestyle,10,14.265,28.53,299.565,7.8,0,34
9795,848-24-9445,C,15576304,Male,29,Member,698,1,1,Health and beauty,2,4.37,43.7,91.77,4.9,0,3
9796,635-40-6220,A,15769272,Female,26,Normal,510,0,0,Health and beauty,8,35.84,89.6,752.64,6.6,0,19
9797,186-79-9562,B,15769645,Female,35,Normal,612,1,1,Health and beauty,7,25.1195,71.77,527.5095,8.9,0,31
9798,568-90-5112,C,15690526,Male,31,Normal,690,1,0,Health and beauty,4,13.228,66.14,277.788,5.6,0,1
9799,737-88-5876,A,15764537,Male,43,Member,703,1,0,Home and lifestyle,4,4.658,23.29,97.818,5.9,0,3
9800,647-50-1224,A,15735221,Female,42,Normal,697,1,0,Fashion accessories,10,14.71,29.42,308.91,8.9,0,46
9801,176-64-7711,B,15667093,Male,37,Normal,673,1,1,Food and beverages,3,4.848,32.32,101.808,4.3,0,1
9802,227-78-1148,B,15586135,Female,28,Normal,536,1,1,Fashion accessories,7,25.494,72.84,535.374,8.4,0,69
9803,191-10-6171,B,15740404,Female,34,Normal,758,1,1,Fashion accessories,7,13.867,39.62,291.207,7.5,0,5
9804,286-43-6208,C,15587712,Male,36,Normal,589,1,0,Food and beverages,9,39.51,87.8,829.71,9.2,0,1
9805,730-70-9830,C,15723006,Male,38,Normal,489,0,1,Home and lifestyle,6,21.033,70.11,441.693,5.2,0,26
9806,373-88-1424,C,15783659,Male,67,Member,659,1,1,Home and lifestyle,5,8.9525,35.81,188.0025,7.9,0,10
9807,695-51-0018,B,15762110,Male,37,Normal,628,1,1,Sports and travel,4,6.968,34.84,146.328,7.4,0,25
9808,256-58-3609,C,15686164,Female,31,Member,850,1,1,Fashion accessories,1,4.599,91.98,96.579,9.8,0,64
9809,340-21-9136,A,15743582,Female,27,Member,632,1,1,Sports and travel,4,8.01,40.05,168.21,9.7,0,30
9810,534-53-3526,A,15759184,Male,34,Normal,705,1,0,Sports and travel,4,18.952,94.76,397.992,7.8,0,13
